report_file,week_start,week_end,calendar_week,area_city_state,area_name,theater_code,theater_name,theater_city_state,movie_title,screen_count,non_friday_opening
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"Oahu, HI",Kapolei,CNMK,Cinemark 22 + IMAX,"Lancaster, CA",-12%,468,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"Oahu, HI",Kapolei,CNMK,Cinemark 22 + IMAX,"Lancaster, CA",Beast,1,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"Oahu, HI",Kapolei,CNMK,Cinemark 22 + IMAX,"Lancaster, CA",Undertone,5,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"Oahu, HI",Kapolei,CNMK,Cinemark 22 + IMAX,"Lancaster, CA",-34%,418,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"Oahu, HI",Kapolei,CNMK,Cinemark 22 + IMAX,"Lancaster, CA",Faces of Death,1,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"Oahu, HI",Kapolei,CNMK,Cinemark 22 + IMAX,"Lancaster, CA",They Will Kill You,3,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"Oahu, HI",Kapolei,CNMK,Cinemark 22 + IMAX,"Lancaster, CA",-60%,570,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"Oahu, HI",Kapolei,CNMK,Cinemark 22 + IMAX,"Lancaster, CA",Scream 7,7,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"Oahu, HI",Kapolei,CNMK,Cinemark 22 + IMAX,"Lancaster, CA",-64%,435,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"Oahu, HI",Kapolei,CNMK,Cinemark 22 + IMAX,"Lancaster, CA",Hunting Matthew Nichols,1,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"Oahu, HI",Kapolei,CNMK,Cinemark 22 + IMAX,"Lancaster, CA",Royal Ballet: Giselle (2026,1,true
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"Oahu, HI",Kapolei,CNMK,Cinemark 16,"Palmdale, CA","Super Mario Galaxy Movie, T",2,true
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"Oahu, HI",Kapolei,CNMK,Cinemark 16,"Palmdale, CA",Project Hail Mary,4,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"Oahu, HI",Kapolei,CNMK,Cinemark 16,"Palmdale, CA","You, Me & Tuscany",1,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"Oahu, HI",Kapolei,CNMK,Cinemark 16,"Palmdale, CA","Drama, The",2,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"Oahu, HI",Kapolei,CNMK,Cinemark 16,"Palmdale, CA",Faces of Death,1,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"Oahu, HI",Kapolei,CNMK,Cinemark 16,"Palmdale, CA",Hoppers,6,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"Oahu, HI",Kapolei,CNMK,Cinemark 16,"Palmdale, CA",17%,865,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"Oahu, HI",Kapolei,CNMK,Cinemark 16,"Palmdale, CA",BTS WORLD TOUR 'ARIRANG' IN,1,true
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"Oahu, HI",Kapolei,CNMK,Cinemark 16,"Palmdale, CA",Beast,1,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"Oahu, HI",Kapolei,CNMK,Cinemark 16,"Palmdale, CA",Ready or Not 2: Here I Come,4,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"Oahu, HI",Kapolei,CNMK,Cinemark 16,"Palmdale, CA",-30%,295,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"Oahu, HI",Kapolei,CNMK,Cinemark 16,"Palmdale, CA",Reminders of Him,5,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"Oahu, HI",Kapolei,CNMK,Cinemark 16,"Palmdale, CA",-54%,437,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"Oahu, HI",Kapolei,CNMK,Cinemark 16,"Palmdale, CA",They Will Kill You,3,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"Oahu, HI",Kapolei,CNMK,Cinemark 16,"Palmdale, CA",-62%,800,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"Oahu, HI",Kapolei,CNMK,Cinemark 16,"Palmdale, CA",Scream 7,7,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"Oahu, HI",Kapolei,CNMK,Cinemark 16,"Palmdale, CA",-68%,482,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"Oahu, HI",Kapolei,CNMK,Cinemark 16,"Palmdale, CA",Hunting Matthew Nichols,1,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"Oahu, HI",Kapolei,CNMK,Cinemark 16,"Palmdale, CA","Window Rock, AZ",377,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"Oahu, HI",Kapolei,CLRK,Window Rock Cinema,"Window Rock, AZ","Super Mario Galaxy Movie, T",2,true
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"Oahu, HI",Kapolei,CLRK,Window Rock Cinema,"Window Rock, AZ",-40%,746,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Glendale,AMC,"AMC Americana at Brand 18 With IMAX, Dolby, Prime","Glendale, CA","Super Mario Galaxy Movie, T",2,true
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Glendale,AMC,"AMC Americana at Brand 18 With IMAX, Dolby, Prime","Glendale, CA","Drama, The",2,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Glendale,AMC,"AMC Americana at Brand 18 With IMAX, Dolby, Prime","Glendale, CA",Project Hail Mary,4,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Glendale,AMC,"AMC Americana at Brand 18 With IMAX, Dolby, Prime","Glendale, CA","You, Me & Tuscany",1,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Glendale,AMC,"AMC Americana at Brand 18 With IMAX, Dolby, Prime","Glendale, CA",Exit 8,1,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Glendale,AMC,"AMC Americana at Brand 18 With IMAX, Dolby, Prime","Glendale, CA",Hoppers,6,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Glendale,AMC,"AMC Americana at Brand 18 With IMAX, Dolby, Prime","Glendale, CA",BTS WORLD TOUR 'ARIRANG' IN,1,true
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Glendale,AMC,"AMC Americana at Brand 18 With IMAX, Dolby, Prime","Glendale, CA",Faces of Death,1,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Glendale,AMC,"AMC Americana at Brand 18 With IMAX, Dolby, Prime","Glendale, CA",Ready or Not 2: Here I Come,4,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Glendale,AMC,"AMC Americana at Brand 18 With IMAX, Dolby, Prime","Glendale, CA",-6%,632,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Glendale,AMC,"AMC Americana at Brand 18 With IMAX, Dolby, Prime","Glendale, CA",Hamlet,1,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Glendale,AMC,"AMC Americana at Brand 18 With IMAX, Dolby, Prime","Glendale, CA",They Will Kill You,3,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Glendale,AMC,"AMC Americana at Brand 18 With IMAX, Dolby, Prime","Glendale, CA",-52%,485,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Glendale,AMC,"AMC Americana at Brand 18 With IMAX, Dolby, Prime","Glendale, CA",Beast,1,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Glendale,AMC,"AMC Americana at Brand 18 With IMAX, Dolby, Prime","Glendale, CA",Jerry Maguire,1,true
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Glendale,AMC,"AMC Americana at Brand 18 With IMAX, Dolby, Prime","Glendale, CA",Newborn,1,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Glendale,AMC,"AMC Americana at Brand 18 With IMAX, Dolby, Prime","Glendale, CA",Hunting Matthew Nichols,1,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Glendale,AMC,"AMC Americana at Brand 18 With IMAX, Dolby, Prime","Glendale, CA",Reminders of Him,5,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Glendale,AMC,"AMC Americana at Brand 18 With IMAX, Dolby, Prime","Glendale, CA",-48%,930,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Glendale,AMC,"AMC Americana at Brand 18 With IMAX, Dolby, Prime","Glendale, CA",Space Station 3D,1,true
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Glendale,REG,Regal UA La Canada,"La Canada Flt, CA","Super Mario Galaxy Movie, T",2,true
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Glendale,REG,Regal UA La Canada,"La Canada Flt, CA",Project Hail Mary,4,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Glendale,REG,Regal UA La Canada,"La Canada Flt, CA",Hoppers,6,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Glendale,REG,Regal UA La Canada,"La Canada Flt, CA",27%,910,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Glendale,REG,Regal UA La Canada,"La Canada Flt, CA","Drama, The",2,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Glendale,REG,Regal UA La Canada,"La Canada Flt, CA","You, Me & Tuscany",1,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Glendale,REG,Regal UA La Canada,"La Canada Flt, CA",BTS WORLD TOUR 'ARIRANG' IN,1,true
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Glendale,REG,Regal UA La Canada,"La Canada Flt, CA",Hunting Matthew Nichols,1,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Glendale,REG,Regal UA La Canada,"La Canada Flt, CA",Royal Ballet: Giselle (2026,1,true
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Pasadena,REG,Regal UA La Canada,"La Canada Flt, CA",Copyright 2026 comScore Inc.,220,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Pasadena,LAND,Landmark Theatres Pasadena,"Pasadena, CA",Project Hail Mary,4,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Pasadena,LAND,Landmark Theatres Pasadena,"Pasadena, CA","Drama, The",2,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Pasadena,LAND,Landmark Theatres Pasadena,"Pasadena, CA","Super Mario Galaxy Movie, T",2,true
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Pasadena,LAND,Landmark Theatres Pasadena,"Pasadena, CA",-59%,906,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Pasadena,LAND,Landmark Theatres Pasadena,"Pasadena, CA",Hamlet,1,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Pasadena,LAND,Landmark Theatres Pasadena,"Pasadena, CA",BTS WORLD TOUR 'ARIRANG' IN,1,true
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Pasadena,LAND,Landmark Theatres Pasadena,"Pasadena, CA",Stuart Little,1,true
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Pasadena,LAND,Landmark Theatres Pasadena,"Pasadena, CA","Antelope Valley, CA",411,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Pasadena,CNMK,Cinemark Apple Valley 12,"Apple Valley, CA","Super Mario Galaxy Movie, T",2,true
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Pasadena,CNMK,Cinemark Apple Valley 12,"Apple Valley, CA",Project Hail Mary,4,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Pasadena,CNMK,Cinemark Apple Valley 12,"Apple Valley, CA","You, Me & Tuscany",1,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Pasadena,CNMK,Cinemark Apple Valley 12,"Apple Valley, CA","Drama, The",2,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Pasadena,CNMK,Cinemark Apple Valley 12,"Apple Valley, CA",-49%,925,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Pasadena,CNMK,Cinemark Apple Valley 12,"Apple Valley, CA",BTS WORLD TOUR 'ARIRANG' IN,1,true
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Pasadena,CNMK,Cinemark Apple Valley 12,"Apple Valley, CA",Hoppers,6,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Pasadena,CNMK,Cinemark Apple Valley 12,"Apple Valley, CA",-28%,547,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Pasadena,CNMK,Cinemark Apple Valley 12,"Apple Valley, CA",Ready or Not 2: Here I Come,4,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Pasadena,CNMK,Cinemark Apple Valley 12,"Apple Valley, CA",1%,331,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Pasadena,CNMK,Cinemark Apple Valley 12,"Apple Valley, CA",Hunting Matthew Nichols,1,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Pasadena,RGCY,Academy 6,"Pasadena, CA","Super Mario Galaxy Movie, T",2,true
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Pasadena,RGCY,Academy 6,"Pasadena, CA",Project Hail Mary,4,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Pasadena,RGCY,Academy 6,"Pasadena, CA",-22%,648,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Pasadena,RGCY,Academy 6,"Pasadena, CA","Drama, The",2,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Pasadena,RGCY,Academy 6,"Pasadena, CA",-8%,238,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Pasadena,RGCY,Academy 6,"Pasadena, CA","You, Me & Tuscany",1,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Pasadena,RGCY,Academy 6,"Pasadena, CA",Faces of Death,1,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Glendale,LAEM,Laemmle Glendale,"Glendale, CA","Etranger, L'/ The Stranger",1,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Glendale,LAEM,Laemmle Glendale,"Glendale, CA",Project Hail Mary,4,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Glendale,LAEM,Laemmle Glendale,"Glendale, CA",2%,641,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Glendale,LAEM,Laemmle Glendale,"Glendale, CA","Drama, The",2,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Glendale,LAEM,Laemmle Glendale,"Glendale, CA",-42%,556,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Glendale,LAEM,Laemmle Glendale,"Glendale, CA",Chime,1,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Glendale,LAEM,Laemmle Glendale,"Glendale, CA",Exit 8,1,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Glendale,LAEM,Laemmle Glendale,"Glendale, CA",Acting,1,true
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Glendale,LAEM,Laemmle Glendale,"Glendale, CA",Heads or Tails?,1,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Glendale,LAEM,Laemmle Glendale,"Glendale, CA",Fantasy Life,2,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Glendale,LAEM,Laemmle Glendale,"Glendale, CA",-94%,912,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Glendale,LAEM,Laemmle Glendale,"Glendale, CA",Two Prosecutors,2,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Glendale,LAEM,Laemmle Glendale,"Glendale, CA",-93%,610,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"East Los Angeles, CA",Downey,CNMK,Cinemark Downey 14 and XD,"Downey, CA","Super Mario Galaxy Movie, T",2,true
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"East Los Angeles, CA",Downey,CNMK,Cinemark Downey 14 and XD,"Downey, CA",Project Hail Mary,4,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"East Los Angeles, CA",Downey,CNMK,Cinemark Downey 14 and XD,"Downey, CA","You, Me & Tuscany",1,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"East Los Angeles, CA",Downey,CNMK,Cinemark Downey 14 and XD,"Downey, CA","Drama, The",2,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"East Los Angeles, CA",Downey,CNMK,Cinemark Downey 14 and XD,"Downey, CA",Hoppers,6,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"East Los Angeles, CA",Downey,CNMK,Cinemark Downey 14 and XD,"Downey, CA",BTS WORLD TOUR 'ARIRANG' IN,1,true
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"East Los Angeles, CA",Downey,CNMK,Cinemark Downey 14 and XD,"Downey, CA",Ready or Not 2: Here I Come,4,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"East Los Angeles, CA",Downey,CNMK,Cinemark Downey 14 and XD,"Downey, CA",92%,509,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"East Los Angeles, CA",Downey,CNMK,Cinemark Downey 14 and XD,"Downey, CA",Hunting Matthew Nichols,1,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"East Los Angeles, CA",Downey,CNMK,Cinemark Downey 14 and XD,"Downey, CA","Hollywood/Beverly Hills, CA - Beverly",263,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"East Los Angeles, CA",Downey,NWBV,New Beverly,"Los Angeles, CA",Reservoir Dogs (1992) (re),2,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"East Los Angeles, CA",Downey,NWBV,New Beverly,"Los Angeles, CA","Old Fashioned Way, The (1 #",1,true
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"East Los Angeles, CA",Downey,NWBV,New Beverly,"Los Angeles, CA",Misbehaving Ladies (1931) #,1,true
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Pasadena,IPIC,One Colorado Cinemas,"Pasadena, CA","Super Mario Galaxy Movie, T",2,true
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Pasadena,IPIC,One Colorado Cinemas,"Pasadena, CA",Project Hail Mary,4,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Pasadena,IPIC,One Colorado Cinemas,"Pasadena, CA","You, Me & Tuscany",1,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Pasadena,IPIC,One Colorado Cinemas,"Pasadena, CA","Drama, The",2,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Pasadena,IPIC,One Colorado Cinemas,"Pasadena, CA",Hoppers,6,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Glendora,RGCY,Foothill Center 10,"Azusa, CA","Super Mario Galaxy Movie, T",2,true
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Glendora,RGCY,Foothill Center 10,"Azusa, CA",Project Hail Mary,4,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Glendora,RGCY,Foothill Center 10,"Azusa, CA",-4%,692,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Glendora,RGCY,Foothill Center 10,"Azusa, CA",Hoppers,6,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Glendora,RGCY,Foothill Center 10,"Azusa, CA",24%,654,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Glendora,RGCY,Foothill Center 10,"Azusa, CA","You, Me & Tuscany",1,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Glendora,RGCY,Foothill Center 10,"Azusa, CA","Drama, The",2,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Glendora,RGCY,Foothill Center 10,"Azusa, CA",-43%,913,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Glendora,RGCY,Foothill Center 10,"Azusa, CA",Faces of Death,1,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Glendora,RGCY,Foothill Center 10,"Azusa, CA",Beast,1,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Glendora,AMC,"AMC Glendora 12 with IMAX, Dolby","Glendora, CA","Super Mario Galaxy Movie, T",2,true
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Glendora,AMC,"AMC Glendora 12 with IMAX, Dolby","Glendora, CA",Project Hail Mary,4,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Glendora,AMC,"AMC Glendora 12 with IMAX, Dolby","Glendora, CA","Drama, The",2,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Glendora,AMC,"AMC Glendora 12 with IMAX, Dolby","Glendora, CA","You, Me & Tuscany",1,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Glendora,AMC,"AMC Glendora 12 with IMAX, Dolby","Glendora, CA",Hoppers,6,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Glendora,AMC,"AMC Glendora 12 with IMAX, Dolby","Glendora, CA",-17%,787,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Glendora,AMC,"AMC Glendora 12 with IMAX, Dolby","Glendora, CA",Faces of Death,1,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Glendora,AMC,"AMC Glendora 12 with IMAX, Dolby","Glendora, CA",Beast,1,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Glendora,AMC,"AMC Glendora 12 with IMAX, Dolby","Glendora, CA",BTS WORLD TOUR 'ARIRANG' IN,1,true
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Glendora,AMC,"AMC Glendora 12 with IMAX, Dolby","Glendora, CA",Hunting Matthew Nichols,1,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",Glendora,AMC,"AMC Glendora 12 with IMAX, Dolby","Glendora, CA",Jerry Maguire,1,true
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",San Gabriel,REG,Regal Edwards Alhambra Renaissance,"Alhambra, CA","Super Mario Galaxy Movie, T",2,true
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",San Gabriel,REG,Regal Edwards Alhambra Renaissance,"Alhambra, CA",Project Hail Mary,4,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",San Gabriel,REG,Regal Edwards Alhambra Renaissance,"Alhambra, CA","Drama, The",2,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",San Gabriel,REG,Regal Edwards Alhambra Renaissance,"Alhambra, CA",Exit 8,1,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",San Gabriel,REG,Regal Edwards Alhambra Renaissance,"Alhambra, CA","You, Me & Tuscany",1,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",San Gabriel,REG,Regal Edwards Alhambra Renaissance,"Alhambra, CA",Copyright 2026 comScore Inc.,913,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",San Gabriel,REG,Regal Edwards Alhambra Renaissance,"Alhambra, CA",Hoppers,6,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",San Gabriel,REG,Regal Edwards Alhambra Renaissance,"Alhambra, CA",-31%,702,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",San Gabriel,REG,Regal Edwards Alhambra Renaissance,"Alhambra, CA",BTS WORLD TOUR 'ARIRANG' IN,1,true
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",San Gabriel,REG,Regal Edwards Alhambra Renaissance,"Alhambra, CA",Hunting Matthew Nichols,1,false
branch_area_20260410_LA.pdf,04/10/2026,04/16/2026,15,"San Gabriel Valley, CA",San Gabriel,REG,Regal Edwards Alhambra Renaissance,"Alhambra, CA",Faces of Death,1,false
